1230;1
1877;50
908;100
1396;150
2442;200
2604;250
3842;300
3412;350
3342;400
7264;450
5265;500
1162;550
1635;600
1205;650
1709;700
2000;750
3106;800
1844;850
2128;900
2252;950
2221;1000
2457;1050
2555;1100
2848;1150
3211;1200
3481;1250
4297;1300
5562;1350
3764;1400
4069;1450
4321;1500
4361;1550
4963;1600
5099;1650
5411;1700
5314;1750
7219;1800
7516;1850
6517;1900
6789;1950
6858;2000
7185;2050
7614;2100
15721;2150
12775;2200
9607;2250
8675;2300
8988;2350
20361;2400
12169;2450
10843;2500
18433;2550
13345;2600
16464;2650
13302;2700
12454;2750
12444;2800
12918;2850
12449;2900
13581;2950
21153;3000
14714;3050
14763;3100
17414;3150
20329;3200
16833;3250
15830;3300
24383;3350
31391;3400
25901;3450
30835;3500
27175;3550
27552;3600
32755;3650
29055;3700
33991;3750
31021;3800
32610;3850
34868;3900
32560;3950
43018;4000
34148;4050
40893;4100
37719;4150
42969;4200
39471;4250
44865;4300
41432;4350
51446;4400
49439;4450
42470;4500
59582;4550
53002;4600
52243;4650
68558;4700
52865;4750
53288;4800
53571;4850
54274;4900
53396;4950
50903;5000
58067;5050
67326;5100
58296;5150
59553;5200
62175;5250
66174;5300
62172;5350
64259;5400
63051;5450
70213;5500
78528;5550
90910;5600
78264;5650
93481;5700
81092;5750
87969;5800
79821;5850
79393;5900
79545;5950
82587;6000
84739;6050
87571;6100
82461;6150
85237;6200
82314;6250
86028;6300
83365;6350
89252;6400
88762;6450
92100;6500
96468;6550
94913;6600
95542;6650
95560;6700
112376;6750
99938;6800
101178;6850
98076;6900
110688;6950
103221;7000
106258;7050
115270;7100
118227;7150
118001;7200
119297;7250
123601;7300
113498;7350
129018;7400
118959;7450
137946;7500
120078;7550
127708;7600
139132;7650
133982;7700
142724;7750
139536;7800
139443;7850
131393;7900
142867;7950
141204;8000
138098;8050
142532;8100
152669;8150
147562;8200
147052;8250
149302;8300
151446;8350
148316;8400
161268;8450
156882;8500
160842;8550
160790;8600
162866;8650
160261;8700
160520;8750
165419;8800
161615;8850
178609;8900
169038;8950
172083;9000
191673;9050
189621;9100
179312;9150
176806;9200
176980;9250
182577;9300
182592;9350
197978;9400
189934;9450
196208;9500
204536;9550
189158;9600
207273;9650
191714;9700
205804;9750
197759;9800
199351;9850
199596;9900
219156;9950
203394;10000
