2017;1
37058;50
51657;100
12782;150
20045;200
32261;250
37446;300
54329;350
71521;400
73854;450
88298;500
98021;550
101780;600
97506;650
111028;700
120697;750
141893;800
157788;850
173427;900
207840;950
204649;1000
217213;1050
242234;1100
266739;1150
298841;1200
297787;1250
327381;1300
361581;1350
385136;1400
402838;1450
434031;1500
466961;1550
509104;1600
528485;1650
580489;1700
587724;1750
607448;1800
675029;1850
656419;1900
689296;1950
722313;2000
762525;2050
794322;2100
835992;2150
908973;2200
897946;2250
938530;2300
1012448;2350
1011584;2400
1089751;2450
1157388;2500
1202566;2550
1186836;2600
1250331;2650
1338973;2700
1346124;2750
1404200;2800
1660106;2850
1532991;2900
1561082;2950
1640602;3000
1638775;3050
1740734;3100
1867094;3150
1822468;3200
1912693;3250
1974432;3300
2018744;3350
2042306;3400
2181270;3450
2130061;3500
2224751;3550
2267000;3600
2605253;3650
2471672;3700
2534196;3750
2543082;3800
2696473;3850
2737122;3900
3067420;3950
3823589;4000
3142076;4050
3411090;4100
3206248;4150
3357356;4200
3386105;4250
3473459;4300
3449671;4350
4058106;4400
3898678;4450
3711228;4500
3778262;4550
3896483;4600
3950604;4650
4038685;4700
4177390;4750
4522530;4800
4442725;4850
4499171;4900
4905775;4950
5055682;5000
4760830;5050
5139923;5100
5042396;5150
5013225;5200
5377258;5250
5248222;5300
5436753;5350
5697863;5400
5469371;5450
5928224;5500
5808891;5550
5918098;5600
5935636;5650
6044902;5700
6073809;5750
6149640;5800
6604356;5850
6416257;5900
6535043;5950
6679517;6000
6900527;6050
7684712;6100
7143117;6150
7165808;6200
7817636;6250
7859259;6300
7579227;6350
7834672;6400
7984108;6450
8288531;6500
8591808;6550
8163479;6600
8235410;6650
8354307;6700
8846473;6750
10901875;6800
8912785;6850
9684173;6900
9128161;6950
9338483;7000
9513137;7050
10302244;7100
9528479;7150
10375088;7200
9923035;7250
10005614;7300
10492920;7350
10436817;7400
11123869;7450
10680569;7500
11437990;7550
11103079;7600
11324361;7650
11058657;7700
11334377;7750
11622043;7800
11712948;7850
11783203;7900
12349586;7950
13039488;8000
12879052;8050
12413046;8100
12793618;8150
12876277;8200
13943998;8250
12932852;8300
13408046;8350
13308092;8400
13644096;8450
13687908;8500
13796471;8550
14130121;8600
14198872;8650
14106965;8700
15844685;8750
16976343;8800
14737367;8850
14673036;8900
14744563;8950
15201907;9000
15382861;9050
15581258;9100
15581939;9150
16261202;9200
16145980;9250
16677099;9300
16330791;9350
16288051;9400
17325413;9450
17174532;9500
17663640;9550
18861470;9600
17373660;9650
17656592;9700
17542474;9750
17699233;9800
18088232;9850
20177358;9900
19404826;9950
19217142;10000
