4881;1
6999;50
24481;100
23889;150
12867;200
31615;250
36378;300
47921;350
56500;400
62279;450
75794;500
95587;550
103980;600
120913;650
151971;700
165986;750
190421;800
216285;850
242755;900
288287;950
292689;1000
351946;1050
348807;1100
395722;1150
416073;1200
444317;1250
480846;1300
530217;1350
548216;1400
593386;1450
648062;1500
659604;1550
712677;1600
779835;1650
786693;1700
846164;1750
1101975;1800
1005293;1850
1023539;1900
1042022;1950
1059781;2000
1138222;2050
1169366;2100
1261864;2150
1294923;2200
1372268;2250
1425717;2300
1649301;2350
1701697;2400
1896570;2450
1839344;2500
2012896;2550
2074470;2600
2054719;2650
2166518;2700
2271315;2750
2447781;2800
2526974;2850
2505048;2900
2599260;2950
2695934;3000
2804101;3050
3111547;3100
2943009;3150
3004184;3200
3132577;3250
3210741;3300
3368797;3350
3454737;3400
3521813;3450
3730333;3500
3765351;3550
3949390;3600
3936920;3650
4083590;3700
4234387;3750
4308223;3800
4448769;3850
4557536;3900
4684836;3950
4875091;4000
4966380;4050
5109314;4100
5207112;4150
5329911;4200
5488681;4250
5595130;4300
5823587;4350
5918758;4400
5998246;4450
6184372;4500
6362970;4550
6468518;4600
6817673;4650
6900047;4700
6933203;4750
7040391;4800
7274780;4850
7435816;4900
7558411;4950
7652416;5000
8037583;5050
7962538;5100
8292486;5150
8332964;5200
8711118;5250
9211284;5300
8879111;5350
9237909;5400
9444085;5450
9992772;5500
9785992;5550
10145197;5600
10067997;5650
10130474;5700
10516278;5750
10599402;5800
10737004;5850
10940348;5900
11502525;5950
11119537;6000
11529308;6050
13754717;6100
13256440;6150
12442540;6200
12224417;6250
12523659;6300
12770522;6350
12992089;6400
13081684;6450
13937793;6500
13938370;6550
13582233;6600
13766878;6650
14565859;6700
14408051;6750
14545795;6800
14404648;6850
14789816;6900
14933904;6950
15148111;7000
15444160;7050
15572931;7100
16408914;7150
15995321;7200
16446240;7250
16686924;7300
16709804;7350
18253229;7400
17751474;7450
18156037;7500
18242196;7550
18325012;7600
18980946;7650
18845941;7700
19204151;7750
20008616;7800
19296847;7850
19424045;7900
19988120;7950
20309468;8000
23785105;8050
20323609;8100
20858366;8150
21142892;8200
23809499;8250
23261893;8300
22412225;8350
22943104;8400
22467294;8450
24454749;8500
23035184;8550
23918867;8600
24425758;8650
25242801;8700
24469855;8750
29659329;8800
24774846;8850
25256298;8900
25985629;8950
27075399;9000
26302839;9050
26649066;9100
26317956;9150
27985124;9200
26803110;9250
27953833;9300
27497496;9350
28218003;9400
30197798;9450
29003139;9500
28564624;9550
32789901;9600
29943586;9650
29235351;9700
30200568;9750
30586438;9800
30829668;9850
32395332;9900
31189234;9950
32901228;10000
