27639;0
108069;50
176646;100
186423;150
91965;200
123606;250
113262;300
155925;350
170760;400
181924;450
142419;500
163058;550
154114;600
161383;650
186321;700
191928;750
220499;800
230605;850
224971;900
262376;950
245735;1000
278816;1050
286521;1100
329737;1150
308211;1200
382728;1250
305758;1300
382824;1350
346305;1400
365754;1450
364019;1500
407891;1550
372555;1600
444810;1650
426616;1700
434294;1750
471387;1800
551956;1850
478441;1900
526199;1950
488159;2000
501470;2050
487339;2100
545935;2150
546584;2200
551108;2250
579459;2300
644537;2350
874037;2400
1004469;2450
673046;2500
613758;2550
642130;2600
654052;2650
744087;2700
711729;2750
732376;2800
673022;2850
757357;2900
699812;2950
917554;3000
932554;3050
799466;3100
813981;3150
888196;3200
865787;3250
897080;3300
840653;3350
914868;3400
842473;3450
855141;3500
993699;3550
967645;3600
1559024;3650
1112095;3700
1054421;3750
998667;3800
912731;3850
983820;3900
1123690;3950
1040389;4000
1074493;4050
1114822;4100
1204018;4150
1240986;4200
1254068;4250
1306198;4300
1632518;4350
2060973;4400
1961813;4450
1532208;4500
1355539;4550
1213067;4600
1280316;4650
1441927;4700
1358321;4750
1298325;4800
1373794;4850
1326694;4900
1314731;4950
1294383;5000
1448925;5050
1458759;5100
1355052;5150
1383944;5200
1377196;5250
1356310;5300
1416844;5350
1412149;5400
1432492;5450
2042438;5500
1785582;5550
1570498;5600
1543296;5650
1604360;5700
1862298;5750
2023403;5800
2240899;5850
2172819;5900
1895192;5950
1783648;6000
2117090;6050
1626108;6100
1868974;6150
1772354;6200
1686363;6250
1756792;6300
1749319;6350
1741542;6400
1833467;6450
1843135;6500
1821883;6550
1805806;6600
2206698;6650
2016905;6700
2023180;6750
1920617;6800
2868136;6850
2560176;6900
2057021;6950
1873508;7000
2037995;7050
1942258;7100
1934812;7150
1954980;7200
1958855;7250
1914275;7300
2108015;7350
2083184;7400
3102176;7450
2125582;7500
2072996;7550
2140535;7600
2245777;7650
2062871;7700
2146392;7750
2260851;7800
2190930;7850
2354890;7900
2321893;7950
2354987;8000
2374665;8050
2290983;8100
2331018;8150
2411513;8200
2316397;8250
2378533;8300
2407429;8350
3030300;8400
2359516;8450
3000178;8500
3359382;8550
2697614;8600
2820089;8650
2367781;8700
2606451;8750
2711688;8800
2693568;8850
2519597;8900
2609471;8950
2559705;9000
2690676;9050
2666180;9100
2614298;9150
2668064;9200
2609376;9250
2653262;9300
3377521;9350
2883443;9400
2807586;9450
2658857;9500
3105013;9550
3503322;9600
4619844;9650
3312637;9700
2949462;9750
2855277;9800
2795264;9850
2888444;9900
2966062;9950
2866443;10000
