162;1
158;50
174;100
144;150
136;200
182;250
196;300
377;350
645;400
307;450
338;500
302;550
290;600
280;650
294;700
548;750
564;800
552;850
556;900
444;950
528;1000
801;1050
636;1100
602;1150
603;1200
492;1250
512;1300
527;1350
1013;1400
750;1450
1093;1500
1080;1550
771;1600
948;1650
723;1700
748;1750
702;1800
788;1850
775;1900
1188;1950
752;2000
831;2050
868;2100
1298;2150
1143;2200
1085;2250
1361;2300
1173;2350
1313;2400
1042;2450
1998;2500
1441;2550
1112;2600
1571;2650
1160;2700
1210;2750
1213;2800
1527;2850
1272;2900
1767;2950
1207;3000
1262;3050
1323;3100
1518;3150
1520;3200
1616;3250
1732;3300
1786;3350
1501;3400
1693;3450
1568;3500
1756;3550
1773;3600
1600;3650
1730;3700
1672;3750
1887;3800
1679;3850
1883;3900
1873;3950
1106;4000
1538;4050
1560;4100
1724;4150
1734;4200
1759;4250
1823;4300
2324;4350
2567;4400
2037;4450
1908;4500
2783;4550
1958;4600
1877;4650
3931;4700
2394;4750
2092;4800
2101;4850
2086;4900
2593;4950
1894;5000
1925;5050
2895;5100
2394;5150
2853;5200
1995;5250
2725;5300
2351;5350
2584;5400
2365;5450
2375;5500
2393;5550
2610;5600
3750;5650
2411;5700
3347;5750
2707;5800
2209;5850
2507;5900
2608;5950
2825;6000
2918;6050
2248;6100
2790;6150
3297;6200
4123;6250
2668;6300
2413;6350
3345;6400
3213;6450
4832;6500
2913;6550
2862;6600
3008;6650
3038;6700
3418;6750
4875;6800
4020;6850
3050;6900
2909;6950
5132;7000
2928;7050
3655;7100
3170;7150
4533;7200
3655;7250
3789;7300
4181;7350
4768;7400
3249;7450
3333;7500
3562;7550
4420;7600
3946;7650
4446;7700
3473;7750
3192;7800
2949;7850
3082;7900
3204;7950
3533;8000
5045;8050
3249;8100
2839;8150
3742;8200
5297;8250
5274;8300
5261;8350
3951;8400
3426;8450
5371;8500
6105;8550
5607;8600
5952;8650
5168;8700
3763;8750
3938;8800
3567;8850
3583;8900
3773;8950
3774;9000
5240;9050
5002;9100
3690;9150
3764;9200
3756;9250
3565;9300
4340;9350
4339;9400
5313;9450
3655;9500
3540;9550
3344;9600
3340;9650
3884;9700
3481;9750
5355;9800
5428;9850
4078;9900
3462;9950
3484;10000
