18200;1
61284;50
34519;100
33391;150
29814;200
55759;250
59156;300
85408;350
68195;400
71332;450
111548;500
160921;550
170869;600
203378;650
153310;700
113627;750
42217;800
73222;850
46240;900
69592;950
67673;1000
74397;1050
69770;1100
66801;1150
46855;1200
51281;1250
46141;1300
51087;1350
65975;1400
71217;1450
62582;1500
73918;1550
60719;1600
91647;1650
82704;1700
78848;1750
79677;1800
89602;1850
99750;1900
97445;1950
92135;2000
93359;2050
77461;2100
82372;2150
74127;2200
69425;2250
75889;2300
79833;2350
112770;2400
99147;2450
75734;2500
74662;2550
83622;2600
78263;2650
110001;2700
97498;2750
101077;2800
93309;2850
92952;2900
93615;2950
101148;3000
91985;3050
107531;3100
157190;3150
217934;3200
206920;3250
122294;3300
127454;3350
123382;3400
121996;3450
127222;3500
113465;3550
127168;3600
167974;3650
151445;3700
142054;3750
167029;3800
139676;3850
258309;3900
222765;3950
176226;4000
161026;4050
183640;4100
167714;4150
125102;4200
144137;4250
133724;4300
123921;4350
130332;4400
131851;4450
137301;4500
139040;4550
137688;4600
158040;4650
144346;4700
139186;4750
160995;4800
154135;4850
148978;4900
147453;4950
148439;5000
150427;5050
146409;5100
155284;5150
179576;5200
184793;5250
165786;5300
153960;5350
151714;5400
165706;5450
157739;5500
174366;5550
154599;5600
167468;5650
218750;5700
247765;5750
245862;5800
218144;5850
221978;5900
171522;5950
182650;6000
162562;6050
192435;6100
180624;6150
182547;6200
177389;6250
158614;6300
170829;6350
193169;6400
171531;6450
185515;6500
168098;6550
188170;6600
202926;6650
265577;6700
242320;6750
255678;6800
189376;6850
220929;6900
277513;6950
237949;7000
213098;7050
212656;7100
196240;7150
185647;7200
194014;7250
196263;7300
213318;7350
210745;7400
191081;7450
199969;7500
211969;7550
204442;7600
213588;7650
205954;7700
192571;7750
208246;7800
192468;7850
215614;7900
244077;7950
221371;8000
268753;8050
312774;8100
249902;8150
258217;8200
234042;8250
223828;8300
224306;8350
213617;8400
218339;8450
226151;8500
264461;8550
210229;8600
235985;8650
283517;8700
355312;8750
262919;8800
241046;8850
260020;8900
237702;8950
240766;9000
255181;9050
281955;9100
238199;9150
254701;9200
241851;9250
279830;9300
239681;9350
276572;9400
270379;9450
257405;9500
248311;9550
244785;9600
290483;9650
294573;9700
285974;9750
298971;9800
395226;9850
275778;9900
308554;9950
256772;10000
