7107;1
23482;50
17507;100
12527;150
19606;200
31208;250
34862;300
51367;350
61169;400
51688;450
57529;500
72081;550
79798;600
89854;650
102229;700
122166;750
134837;800
159319;850
167941;900
189720;950
213068;1000
220775;1050
239610;1100
269277;1150
295290;1200
346328;1250
391764;1300
367739;1350
394033;1400
459206;1450
482390;1500
692703;1550
580377;1600
662223;1650
543879;1700
610547;1750
656003;1800
653990;1850
697007;1900
703479;1950
725577;2000
754761;2050
768091;2100
826219;2150
1120383;2200
985299;2250
1010565;2300
1097149;2350
1149716;2400
1109794;2450
1162414;2500
1201181;2550
1239736;2600
1232308;2650
1403347;2700
1360775;2750
1401201;2800
1778162;2850
1566916;2900
1576314;2950
1637512;3000
1644958;3050
1786656;3100
1974281;3150
1848044;3200
1934526;3250
2203991;3300
2017516;3350
2094602;3400
2162145;3450
2290355;3500
2295404;3550
2409609;3600
2666533;3650
2858247;3700
2704744;3750
2657372;3800
2739016;3850
3102230;3900
3093544;3950
3051020;4000
3098841;4050
3339849;4100
3708961;4150
3410125;4200
3360360;4250
3555359;4300
4020198;4350
3597631;4400
3874608;4450
3677718;4500
3793639;4550
3901220;4600
4201420;4650
4189489;4700
4348995;4750
4691898;4800
4433755;4850
4877962;4900
5234395;4950
5120714;5000
4736668;5050
5216992;5100
4957800;5150
5066607;5200
5022416;5250
5270613;5300
5216732;5350
5781639;5400
5457066;5450
5580536;5500
5788407;5550
6175387;5600
5926444;5650
6073287;5700
6021985;5750
6201226;5800
6663555;5850
6654504;5900
6547382;5950
6973801;6000
6729480;6050
7017382;6100
7271255;6150
7148033;6200
7504828;6250
7391419;6300
7752158;6350
7721931;6400
7789217;6450
7933574;6500
8614742;6550
8182410;6600
8327225;6650
8365741;6700
8485003;6750
8674711;6800
8801658;6850
8758737;6900
8875653;6950
9600606;7000
9232609;7050
9469717;7100
9493650;7150
10107494;7200
11952618;7250
11430586;7300
9965267;7350
10170506;7400
11038354;7450
10441929;7500
10584023;7550
10746901;7600
10815507;7650
10978284;7700
10985394;7750
11242340;7800
12088627;7850
11718218;7900
11997811;7950
11943999;8000
12269945;8050
12087925;8100
12873453;8150
12484389;8200
12620368;8250
12768592;8300
12838907;8350
13062095;8400
13429034;8450
13302196;8500
13555398;8550
13841509;8600
14051382;8650
14492682;8700
14155119;8750
14667651;8800
14315884;8850
14713312;8900
14869723;8950
15913038;9000
15616048;9050
17069413;9100
15676321;9150
15631228;9200
16427238;9250
16283250;9300
16167179;9350
16356466;9400
16612679;9450
17362522;9500
17634984;9550
17584376;9600
17331693;9650
17444178;9700
17715895;9750
18018304;9800
17915370;9850
18382758;9900
21899682;9950
19251701;10000
